biodiversity_1034	3.39359981
biodiversity_1035	1.00000000
biodiversity_1036	1.00000000
biodiversity_1037	1.52473006
biodiversity_1038	1.52473006
biodiversity_1039	1.52473006
biodiversity_1040	1.52473006
biodiversity_1041	3.39359981
biodiversity_1043	1.52473006
biodiversity_1044	1.52473006
biodiversity_1046	1.52473006
biodiversity_1047	1.52473006
biodiversity_1048	3.39359981
biodiversity_1049	3.39359981
biodiversity_1050	3.39359981
biodiversity_1051	3.39359981
biodiversity_1054	3.39359981
biodiversity_1057	3.39359981
biodiversity_1059	3.39359981
biodiversity_1061	1.00000000
biodiversity_1062	1.52473006
biodiversity_1064	1.00000000
biodiversity_1065	1.00000000
biodiversity_1066	1.00000000
biodiversity_1067	1.52473006
biodiversity_1068	1.52473006
biodiversity_1070	1.52473006
biodiversity_1071	1.52473006
biodiversity_1073	3.39359981
biodiversity_1074	3.39359981
biodiversity_1075	3.39359981
biodiversity_1076	1.52473006
biodiversity_1077	3.39359981
biodiversity_1078	3.39359981
biodiversity_1079	3.39359981
biodiversity_1080	3.39359981
biodiversity_1081	1.00000000
biodiversity_1082	1.00000000
biodiversity_1083	1.00000000
biodiversity_1084	1.52473006
biodiversity_1085	1.52473006
biodiversity_1087	1.52473006
biodiversity_1088	3.39359981
biodiversity_1090	1.52473006
biodiversity_1091	1.52473006
biodiversity_1092	1.52473006
biodiversity_1093	1.52473006
biodiversity_1094	1.52473006
biodiversity_1095	3.39359981
biodiversity_1097	3.39359981
biodiversity_1099	3.39359981
biodiversity_1100	3.39359981
biodiversity_1101	3.39359981
biodiversity_1102	3.39359981
biodiversity_1103	3.39359981
biodiversity_1104	3.39359981
biodiversity_1105	3.39359981
biodiversity_1106	3.39359981
biodiversity_1107	3.39359981
biodiversity_1108	1.52473006
biodiversity_1109	1.52473006
biodiversity_1110	1.52473006
biodiversity_1111	1.52473006
biodiversity_1112	1.52473006
biodiversity_1113	3.39359981
biodiversity_1114	3.39359981
biodiversity_1115	1.52473006
biodiversity_1116	1.52473006
biodiversity_1117	1.52473006
biodiversity_1118	3.39359981
biodiversity_1119	3.39359981
biodiversity_1121	3.39359981
biodiversity_1122	3.39359981
biodiversity_1123	1.52473006
biodiversity_1124	3.39359981
biodiversity_1125	3.39359981
biodiversity_1127	1.52473006
biodiversity_1128	1.00000000
biodiversity_1130	1.00000000
biodiversity_1131	1.52473006
biodiversity_1133	1.52473006
biodiversity_1134	1.52473006
biodiversity_1135	3.39359981
biodiversity_1136	3.39359981
biodiversity_1137	1.00000000
biodiversity_1139	1.52473006
biodiversity_1140	1.52473006
biodiversity_1142	1.52473006
biodiversity_1143	1.52473006
biodiversity_1144	1.00000000
biodiversity_1145	1.52473006
biodiversity_1146	3.39359981
biodiversity_1147	3.39359981
biodiversity_1148	3.39359981
biodiversity_1149	3.39359981
biodiversity_1152	3.39359981
biodiversity_1153	1.52473006
biodiversity_1154	1.52473006
biodiversity_1155	1.52473006
biodiversity_1156	1.52473006
biodiversity_1157	1.52473006
biodiversity_1158	1.52473006
biodiversity_1160	3.39359981
biodiversity_1161	3.39359981
biodiversity_1163	3.39359981
biodiversity_1164	3.39359981
biodiversity_1166	3.39359981
biodiversity_1167	1.52473006
biodiversity_1168	1.52473006
biodiversity_1169	1.52473006
biodiversity_1170	1.52473006
biodiversity_1172	1.00000000
biodiversity_1175	1.52473006
biodiversity_1177	1.52473006
biodiversity_1178	1.52473006
biodiversity_1179	1.52473006
biodiversity_1180	1.52473006
biodiversity_1181	1.52473006
biodiversity_1182	1.52473006
biodiversity_1184	1.52473006
biodiversity_1185	1.52473006
biodiversity_1186	1.52473006
biodiversity_1188	1.52473006
biodiversity_1189	1.52473006
biodiversity_1190	1.00000000
biodiversity_1191	1.00000000
biodiversity_1192	3.39359981
biodiversity_1193	3.39359981
biodiversity_1194	3.39359981
biodiversity_1195	3.39359981
biodiversity_1199	3.39359981
biodiversity_1200	1.52473006
biodiversity_1201	1.52473006
biodiversity_1202	1.52473006
biodiversity_1204	3.39359981
biodiversity_1205	3.39359981
biodiversity_1207	3.39359981
biodiversity_1208	3.39359981
biodiversity_1209	3.39359981
biodiversity_1210	3.39359981
biodiversity_1211	3.39359981
biodiversity_1212	3.39359981
biodiversity_1213	3.39359981
biodiversity_1214	3.39359981
biodiversity_1215	3.39359981
biodiversity_1216	3.39359981
biodiversity_1220	1.00000000
biodiversity_1221	1.00000000
biodiversity_1223	1.52473006
biodiversity_1224	1.52473006
biodiversity_1226	1.52473006
biodiversity_1227	1.52473006
biodiversity_1229	1.52473006
biodiversity_1230	1.52473006
biodiversity_1231	1.52473006
biodiversity_1232	1.52473006
biodiversity_1233	1.52473006
biodiversity_1234	1.52473006
biodiversity_1235	1.52473006
biodiversity_1237	1.00000000
biodiversity_1238	1.52473006
biodiversity_1239	3.39359981
biodiversity_1240	3.39359981
biodiversity_1241	1.52473006
biodiversity_1242	1.52473006
biodiversity_1243	3.39359981
biodiversity_1244	3.39359981
biodiversity_1247	1.52473006
biodiversity_1249	1.52473006
biodiversity_1250	1.52473006
biodiversity_1251	3.39359981
biodiversity_1252	3.39359981
biodiversity_1253	3.39359981
biodiversity_1254	3.39359981
biodiversity_1255	3.39359981
biodiversity_1258	3.39359981
biodiversity_1259	3.39359981
biodiversity_1260	3.39359981
biodiversity_1261	3.39359981
biodiversity_1265	3.39359981
biodiversity_1266	1.00000000
biodiversity_1268	1.00000000
biodiversity_1269	1.52473006
biodiversity_1270	3.39359981
biodiversity_1271	3.39359981
biodiversity_1272	3.39359981
biodiversity_1273	3.39359981
biodiversity_1274	1.52473006
biodiversity_1275	1.52473006
biodiversity_1276	1.52473006
biodiversity_1278	1.00000000
biodiversity_1279	1.52473006
biodiversity_1280	1.52473006
biodiversity_1282	1.00000000
biodiversity_1283	1.00000000
biodiversity_1284	1.52473006
biodiversity_1285	1.52473006
biodiversity_1286	1.52473006
biodiversity_1287	1.52473006
biodiversity_1288	1.52473006
biodiversity_1290	3.39359981
biodiversity_1291	3.39359981
biodiversity_1292	1.00000000
biodiversity_1293	1.00000000
biodiversity_1294	1.00000000
biodiversity_1295	1.00000000
biodiversity_1296	1.00000000
biodiversity_1297	1.00000000
biodiversity_1299	3.39359981
biodiversity_1300	3.39359981
biodiversity_1301	3.39359981
biodiversity_1302	3.39359981
biodiversity_1303	3.39359981
biodiversity_1304	3.39359981
biodiversity_1305	3.39359981
biodiversity_1306	3.39359981
biodiversity_1307	3.39359981
biodiversity_1308	3.39359981
biodiversity_1309	3.39359981
biodiversity_1310	3.39359981
biodiversity_1311	3.39359981
biodiversity_1312	3.39359981
biodiversity_1313	1.52473006
biodiversity_1314	1.00000000
biodiversity_1315	1.00000000
biodiversity_1316	1.52473006
biodiversity_1317	3.39359981
biodiversity_1318	3.39359981
biodiversity_1319	3.39359981
biodiversity_1320	3.39359981
biodiversity_1321	3.39359981
biodiversity_1322	1.52473006
biodiversity_1323	1.52473006
biodiversity_1324	1.52473006
biodiversity_1325	1.52473006
biodiversity_1326	1.00000000
biodiversity_1328	1.52473006
biodiversity_1329	1.52473006
biodiversity_1330	1.52473006
biodiversity_1331	1.52473006
biodiversity_1332	1.52473006
biodiversity_1334	1.52473006
biodiversity_1335	1.52473006
biodiversity_1336	1.52473006
biodiversity_1337	1.52473006
biodiversity_1338	1.00000000
biodiversity_1339	1.00000000
biodiversity_1340	1.00000000
biodiversity_1341	1.00000000
biodiversity_1342	1.00000000
biodiversity_1343	1.00000000
biodiversity_1344	1.00000000
biodiversity_1346	1.00000000
biodiversity_1347	3.39359981
biodiversity_1348	3.39359981
biodiversity_1350	3.39359981
biodiversity_1351	3.39359981
biodiversity_1352	3.39359981
biodiversity_1353	3.39359981
biodiversity_1355	3.39359981
biodiversity_1356	3.39359981
biodiversity_1357	3.39359981
biodiversity_1358	3.39359981
biodiversity_1359	3.39359981
biodiversity_1361	1.52473006
biodiversity_1362	1.52473006
biodiversity_1363	1.52473006
biodiversity_1364	3.39359981
biodiversity_1365	3.39359981
biodiversity_1366	3.39359981
biodiversity_1367	3.39359981
biodiversity_1368	3.39359981
biodiversity_1369	1.52473006
biodiversity_1370	1.52473006
biodiversity_1371	1.52473006
biodiversity_1372	1.52473006
biodiversity_1373	1.00000000
biodiversity_1374	1.00000000
biodiversity_1375	1.52473006
biodiversity_1376	1.52473006
biodiversity_1377	1.52473006
biodiversity_1378	1.52473006
biodiversity_1380	1.52473006
biodiversity_1381	1.52473006
biodiversity_1382	1.52473006
biodiversity_1383	1.52473006
biodiversity_1384	1.52473006
biodiversity_1385	1.52473006
biodiversity_1386	1.52473006
biodiversity_1387	1.52473006
biodiversity_1388	1.00000000
biodiversity_1389	1.00000000
biodiversity_1390	1.00000000
biodiversity_1391	1.00000000
biodiversity_1394	1.00000000
biodiversity_1395	1.00000000
biodiversity_1396	3.39359981
biodiversity_1398	3.39359981
biodiversity_1399	3.39359981
biodiversity_1400	3.39359981
biodiversity_1403	3.39359981
biodiversity_1404	3.39359981
biodiversity_1406	3.39359981
biodiversity_1407	1.52473006
biodiversity_1408	1.52473006
biodiversity_1410	1.52473006
biodiversity_1411	3.39359981
biodiversity_1412	3.39359981
biodiversity_1413	3.39359981
biodiversity_1414	3.39359981
biodiversity_1415	3.39359981
biodiversity_1416	1.52473006
biodiversity_1418	1.00000000
biodiversity_1419	1.00000000
biodiversity_1420	1.00000000
biodiversity_1421	1.00000000
biodiversity_1422	1.52473006
biodiversity_1423	1.52473006
biodiversity_1424	1.52473006
biodiversity_1425	1.00000000
biodiversity_1426	1.00000000
biodiversity_1427	1.00000000
biodiversity_1428	1.52473006
biodiversity_1429	1.52473006
biodiversity_1430	1.52473006
biodiversity_1431	1.52473006
biodiversity_1433	1.52473006
biodiversity_1435	1.00000000
biodiversity_1436	1.00000000
biodiversity_1437	1.00000000
biodiversity_1439	1.00000000
biodiversity_1440	1.00000000
biodiversity_1441	1.00000000
biodiversity_1442	1.00000000
biodiversity_1443	1.00000000
biodiversity_1444	3.39359981
biodiversity_1446	3.39359981
biodiversity_1447	3.39359981
biodiversity_1449	3.39359981
biodiversity_1450	3.39359981
biodiversity_1451	3.39359981
biodiversity_1452	3.39359981
biodiversity_1453	1.52473006
biodiversity_1454	1.52473006
biodiversity_1455	1.52473006
biodiversity_1456	1.52473006
biodiversity_1457	1.52473006
biodiversity_1458	3.39359981
biodiversity_1459	3.39359981
biodiversity_1460	3.39359981
biodiversity_1461	3.39359981
biodiversity_1462	3.39359981
biodiversity_1463	1.52473006
biodiversity_1464	1.52473006
biodiversity_1465	1.52473006
biodiversity_1466	1.52473006
biodiversity_1467	1.00000000
biodiversity_1469	1.00000000
biodiversity_1470	1.00000000
biodiversity_1471	1.00000000
biodiversity_1472	1.00000000
biodiversity_1477	1.52473006
biodiversity_1478	1.52473006
biodiversity_1479	1.52473006
biodiversity_1480	1.52473006
biodiversity_1481	1.00000000
biodiversity_1484	1.00000000
biodiversity_1485	1.00000000
biodiversity_1486	1.00000000
biodiversity_1487	1.00000000
biodiversity_1488	1.00000000
biodiversity_1489	3.39359981
biodiversity_1490	3.39359981
biodiversity_1491	3.39359981
biodiversity_1492	3.39359981
biodiversity_1493	3.39359981
biodiversity_1495	3.39359981
biodiversity_1496	3.39359981
biodiversity_1497	3.39359981
biodiversity_1499	3.39359981
biodiversity_1500	3.39359981
biodiversity_1501	1.52473006
biodiversity_1502	1.52473006
biodiversity_1504	1.52473006
biodiversity_1508	3.39359981
biodiversity_1509	3.39359981
biodiversity_1510	1.52473006
biodiversity_1511	1.52473006
biodiversity_1513	1.52473006
biodiversity_1514	1.52473006
biodiversity_1515	1.00000000
biodiversity_1516	1.00000000
biodiversity_1517	1.00000000
biodiversity_1518	1.00000000
biodiversity_1519	1.00000000
biodiversity_1520	1.00000000
biodiversity_1521	1.00000000
biodiversity_1522	1.00000000
biodiversity_1523	1.52473006
biodiversity_1526	3.39359981
biodiversity_1527	1.00000000
biodiversity_1528	1.00000000
biodiversity_1529	1.00000000
biodiversity_1532	3.39359981
biodiversity_1533	3.39359981
biodiversity_1534	3.39359981
biodiversity_1535	1.00000000
biodiversity_1536	3.39359981
biodiversity_1537	3.39359981
biodiversity_1539	3.39359981
biodiversity_1540	3.39359981
biodiversity_1542	3.39359981
biodiversity_1543	3.39359981
