biodiversity_0026	4.62667792
biodiversity_0027	4.62667792
biodiversity_0028	4.62667792
biodiversity_0029	1.00000000
biodiversity_0030	1.00000000
biodiversity_0031	4.62667792
biodiversity_0032	4.62667792
biodiversity_0033	4.62667792
biodiversity_0034	4.62667792
biodiversity_0035	4.62667792
biodiversity_0036	1.00000000
biodiversity_0037	1.00000000
biodiversity_0038	1.00000000
biodiversity_0039	1.00000000
biodiversity_0040	1.00000000
biodiversity_0042	1.00000000
biodiversity_0043	4.62667792
biodiversity_0045	1.00000000
biodiversity_0075	4.62667792
biodiversity_0076	9.27369288
biodiversity_0077	9.27369288
biodiversity_0079	4.62667792
biodiversity_0080	4.62667792
biodiversity_0082	1.00000000
biodiversity_0083	1.00000000
biodiversity_0085	1.00000000
biodiversity_0087	1.00000000
biodiversity_0088	1.00000000
biodiversity_0089	4.62667792
biodiversity_0091	4.62667792
biodiversity_0092	4.62667792
biodiversity_0119	4.62667792
biodiversity_0120	4.62667792
biodiversity_0121	4.62667792
biodiversity_0122	4.62667792
biodiversity_0123	9.27369288
biodiversity_0124	9.27369288
biodiversity_0126	4.62667792
biodiversity_0128	4.62667792
biodiversity_0129	4.62667792
biodiversity_0130	1.00000000
biodiversity_0131	1.00000000
biodiversity_0132	1.00000000
biodiversity_0134	1.00000000
biodiversity_0135	1.00000000
biodiversity_0136	4.62667792
biodiversity_0137	4.62667792
biodiversity_0138	4.62667792
biodiversity_0139	4.62667792
biodiversity_0166	9.27369288
biodiversity_0167	9.27369288
biodiversity_0169	4.62667792
biodiversity_0172	9.27369288
biodiversity_0173	4.62667792
biodiversity_0174	9.27369288
biodiversity_0176	4.62667792
biodiversity_0177	1.00000000
biodiversity_0178	1.00000000
biodiversity_0179	1.00000000
biodiversity_0180	9.27369288
biodiversity_0181	9.27369288
biodiversity_0182	9.27369288
biodiversity_0183	4.62667792
biodiversity_0184	4.62667792
biodiversity_0185	9.27369288
biodiversity_0186	9.27369288
biodiversity_0187	4.62667792
